y_true,logistic_sklearn,random_forest,gradient_boosting
0,0.22121936818575486,0.2195243285733414,0.1795625616661075
0,0.33198782582126823,0.09988668556188934,0.08084726680273298
0,0.06555944192988908,0.10302590756052461,0.087914495097339
0,0.2731118217365708,0.10629973241791472,0.12036205004875736
0,0.246246382265428,0.19100232415900206,0.2186016597330404
1,0.27311182197308664,0.7539576582404349,0.7693457539980904
1,0.44775083363718526,0.14539496391964016,0.1590657566636299
0,0.04408642329619603,0.12170664167535626,0.10579605313433825
0,0.2594532661877505,0.10180426687545625,0.08454310763627701
0,0.41347844128572386,0.13260116069584324,0.12777217641155034
0,0.4134784412557063,0.13835240167295745,0.15117881910370137
0,0.4650964566441224,0.15009199574110557,0.17918105011515661
0,0.3476721603788422,0.26795414243140947,0.2955666577013165
0,0.13968111319056395,0.1065249542216074,0.08013849507448745
0,0.4825269155902167,0.15345425891191494,0.20494972227776115
0,0.07466467090079525,0.12090245114845252,0.09069468963163439
1,0.41347844125825794,0.13046295249961537,0.12170082282409844
0,0.46509645664407273,0.14314394477171152,0.18115000510793872
0,0.25945326614341346,0.09631944185674673,0.07054452936129038
0,0.25945326618027925,0.32130146602297166,0.3144864278140648
0,0.4134784412858059,0.13174129816430435,0.14624278074899155
0,0.19806755719928906,0.10665409624350969,0.08010788714799773
0,0.41347844128254146,0.1400086269630901,0.16434087315926038
0,0.24624638253234402,0.5901364872309489,0.6265281584481613
0,0.447750833636876,0.14477509433060262,0.15175259898431323
1,0.4477508337154532,0.36911610746198253,0.33692733847122724
0,0.31666757087722924,0.10000778222462817,0.09879650114960434
0,0.33198782584508013,0.10441154587418666,0.08817229736152508
1,0.25945326607690034,0.31076225267765545,0.3276530527133321
0,0.4134784413388775,0.23798741043155952,0.2051780654226602
0,0.029425100892408632,0.10012897799961838,0.0623406185734684
0,0.2212193682604199,0.10172491948645968,0.0901638862107429
0,0.41347844126975686,0.13152266107299873,0.1349682794582636
0,0.30173496193224664,0.10122939970150055,0.10136503893514223
0,0.46509645685756446,0.6688733699768957,0.6975297959940826
0,0.4477508336102446,0.145009139172811,0.16219741178520683
0,0.25945326606427277,0.11779850359458822,0.12512591264571238
0,0.16684164073171015,0.12170406014999557,0.11823655357948655
0,0.41347844131286954,0.13837653340919634,0.17956754718743984
0,0.3166675708771989,0.10508612063740107,0.1020097561934597
0,0.4477508336651824,0.14653817279095477,0.18420052897730516
1,0.3319878260307654,0.7030551794052071,0.7862260103239567
0,0.22121936827818126,0.10009289884604346,0.070396477631276
0,0.27311182171456455,0.10197085711112458,0.11000727142105726
0,0.17678867953307914,0.12358139936250837,0.1398588846619242
1,0.41347844162846537,0.7469246331522297,0.8084689775455683
0,0.363694056848674,0.10499886015603271,0.0967243356172761
0,0.347672160348875,0.10418298058698994,0.10740774701895946
1,0.06140391802919867,0.6720263134461375,0.656733002964085
1,0.221219368113439,0.12006492590850004,0.10308089183096052
0,0.2594532661664236,0.11648136908069034,0.11549315073115171
0,0.08491955863944023,0.1019420230234342,0.06691241413756806
0,0.46509645661637977,0.14161131449948874,0.1571053588812594
0,0.46509645662718624,0.15066063530393922,0.1635451124256671
0,0.15734729872683634,0.20491095659199568,0.17198088348677326
0,0.15734729876337478,0.09509073836899468,0.06513145416311227
0,0.28721054511669125,0.10483123631272984,0.10281534814613905
0,0.16684164073256766,0.12018228706893493,0.10042407400624184
0,0.04712882864454044,0.11831169058190487,0.08535158084593467
0,0.380024162613148,0.4390739960869114,0.4119790640422503
0,0.07466467089054148,0.120057182567163,0.09183005052242021
0,0.33198782606235056,0.684720174414,0.6671808564978225
0,0.48252691556168675,0.1518807517462349,0.212044352038199
0,0.44775083374337693,0.3695141719228526,0.34189397980491976
0,0.1980675571132252,0.1217866824751633,0.1254950144495533
1,0.41347844137742135,0.6264576852945237,0.6907101064485274
0,0.07466467086515616,0.11778346880846707,0.09469361739056423
0,0.3017349618550158,0.12682671912106,0.17608912436724883
0,0.3966304526786474,0.13449735927276732,0.1617193062889784
1,0.41347844131271394,0.13397166141099384,0.1507229591084751
0,0.4477508336376121,0.14500140423889096,0.1570950149190585
1,0.4477508337724015,0.4494815536687506,0.4241543907284233
0,0.3966304525825065,0.13618098620461538,0.1595298122282732
0,0.3636940568747539,0.10606005563121682,0.1133358694624022
0,0.331987825847065,0.10071509181453099,0.0989707056601202
0,0.31666757090063624,0.10472867606560342,0.10968174924027145
1,0.27311182201723894,0.7595392730875571,0.8036552491092038
0,0.4134784412855911,0.13241158940117123,0.12987103230831246
0,0.41347844123504013,0.14054852900021503,0.151722746983078
0,0.1980675571877974,0.1243956500831945,0.15242975627816363
0,0.24624638226530882,0.19070209351830664,0.2166677442638656
1,0.116324780354219,0.1202389678810344,0.11246186248981227
0,0.4134784413406608,0.25159009290533857,0.20793455904131036
1,0.19806755724722552,0.2943841533887439,0.39790401339687353
0,0.0699752256105515,0.09825902623235407,0.08148095463605294
0,0.4650964567000645,0.26212604128381634,0.2740606747769268
1,0.3017349618715601,0.32395366610887216,0.362930057257765
1,0.46509645690594875,0.6732821589071378,0.7349582501642968
0,0.4650964568837505,0.4196105325987615,0.47861311537602663
0,0.44775083367625823,0.6072404288076967,0.683440419414804
1,0.14829707696536015,0.7652747997852778,0.8224773899490079
0,0.34767216036570037,0.10515167140321673,0.09434535206648735
0,0.4134784413896417,0.36620206813194434,0.3381134387128569
0,0.029425100881887257,0.11633749156387307,0.08730983965675265
0,0.25945326618770154,0.10121090855005774,0.08454310763627701
0,0.17678867953598162,0.10986892490135808,0.09534704875981151
0,0.3476721603559157,0.10365709872659948,0.09877278665428596
0,0.36369405687470535,0.1054666973058183,0.1133358694624022
0,0.09643612642731147,0.11756827249453984,0.09999533416568733
0,0.20940835460318338,0.09641433608205109,0.06242345410685742
1,0.33198782601193966,0.6656012236700367,0.7326196306726461
0,0.04123192203790151,0.11837003858050757,0.1121701092323219
0,0.41347844128573996,0.13174129816430435,0.13861678896379284
0,0.41347844128586403,0.1319308694589764,0.1351503408880063
0,0.17678867962965986,0.22054181357327907,0.1532055043815791
0,0.1314884502433183,0.3076540223258691,0.3528192244704467
0,0.02942510088903216,0.09535355534208097,0.05716133889935916
0,0.36369405692808243,0.23722263705297864,0.23012068229079333
1,0.46509645686728757,0.6332845232820535,0.7008590348263247
0,0.19806755723948788,0.10026015302108826,0.07378755740436055
0,0.4477508335284475,0.1685311188506777,0.22595077605901984
0,0.029425100871055584,0.1120108334550567,0.0772280376589353
0,0.22121936820387414,0.12373147443243392,0.14471343935531322
1,0.17678867964539832,0.23870115400314612,0.23410973170574217
1,0.36369405688521794,0.5903989032145414,0.648271673656467
1,0.4134784412698542,0.13544382072842345,0.13201003051967264
0,0.27311182154671154,0.12317069218281285,0.13505571931478777
0,0.259453266183218,0.28830675340621037,0.22996331109384835
0,0.16684164082191089,0.19932770956701035,0.1572114273423933
0,0.04123192207629184,0.4838872053859785,0.6173605920116187
0,0.14829707677264392,0.09843728093695082,0.08689607273095927
0,0.18719551220159433,0.10301494888110874,0.07198427360635173
0,0.4477508336375133,0.14481183294421893,0.15958741440881072
0,0.41347844125829664,0.13055501484973528,0.12170082282409844
1,0.36369405722063813,0.7338221485404073,0.7332890165965277
1,0.31666757096992537,0.3681754189712799,0.37197143684434486
0,0.4134784412858937,0.13211541954275907,0.1351503408880063
0,0.246246382316644,0.12095759890113968,0.11245730023614249
0,0.4134784412856586,0.13241158940117123,0.13050891013774293
0,0.28721054509390936,0.09933661095899819,0.09358938959618315
1,0.22121936818659504,0.12222824895061558,0.10749666828745295
1,0.221219368180075,0.3085872587588986,0.3322213981019476
1,0.16684164087180084,0.5771452257019009,0.6224465662323801
0,0.13148845018881086,0.11608225870361312,0.08798771685053601
0,0.23349979465558868,0.12328933884321285,0.15931046808970264
0,0.31666757087714875,0.10000778222462817,0.09974783224947316
1,0.4477508339803979,0.7449309514012835,0.8243049591431642
0,0.46509645654949994,0.16114326673407398,0.19983293349840514
0,0.06997522561054557,0.09640405026304794,0.05808082087435494
0,0.4134784410939197,0.14047983582598508,0.16157500761318577
0,0.03604494409972568,0.09969613014322572,0.0575910586710854
0,0.11632478037883681,0.12197950076817221,0.11608804945538465
0,0.4134784412588356,0.13037493572899475,0.11839714814041866
0,0.3636940570271364,0.45177391233687286,0.43109700834149123
1,0.139681113228303,0.12139420241055934,0.10630706150763915
1,0.4650964570111165,0.7389070331972951,0.7918617639639466
1,0.1767886799624636,0.674527058604096,0.7483428927041978
1,0.13968111333472713,0.6575176482484681,0.791017071849189
0,0.4477508336100192,0.14103115320215967,0.16404827678377287
1,0.3017349620365103,0.3592850552766736,0.31250140478315275
0,0.1396811132802067,0.101605871078036,0.06702333358884242
0,0.33198782576473995,0.12638531744948237,0.18612172594794882
0,0.16684164082354722,0.10152508268234292,0.0829998564044102
1,0.16684164077734878,0.26781684038228787,0.23191538670874218
1,0.3800241625944459,0.3750577876856183,0.32843100429947086
0,0.15734729876455505,0.10222076885502655,0.0676433312882537
0,0.061403917979958235,0.09572428312039669,0.058030865358480815
0,0.16684164074185903,0.11311742665040352,0.11018377058286762
0,0.4134784412529008,0.14363086205160047,0.1627446131766897
1,0.48252691547275556,0.16171081115255717,0.2623352722098345
0,0.24624638249983297,0.28294400140069226,0.2104306093173607
0,0.22121936829870983,0.10361386918748879,0.09832894240542571
1,0.07466467087272237,0.11922891019559474,0.10228112069328793
0,0.4134784412858973,0.13211541954275907,0.13258040947684868
0,0.16684164080813782,0.09674203668461644,0.07997420184074384
0,0.2731118216641177,0.10073418631303896,0.08729584510927083
0,0.44775083361012635,0.14103115320215967,0.15774414232630066
0,0.11632478041205588,0.09607523644337673,0.06485946755985943
0,0.12370721322890615,0.10065234163680871,0.0986218078492036
0,0.1980675571253103,0.12016742631423563,0.11628381498828726
1,0.34767216048848304,0.34694633747841497,0.41410188363778444
0,0.39663045265151753,0.1315951620695916,0.1294315512113995
1,0.18719551216943495,0.11289169416285594,0.10572149322532706
0,0.1871955122146916,0.09634602129894608,0.07638007699365819
1,0.2872105453071026,0.6692477663190396,0.7078366445645491
0,0.11632478037584777,0.10822202892877082,0.08362065753790952
0,0.3800241627998191,0.5645312284217554,0.5419170980092625
1,0.46509645702099073,0.7352238021752726,0.7812165756356785
0,0.4134784411831253,0.14626702430164693,0.1751178022719457
0,0.3166675709019645,0.23901459913477585,0.19776148518284517
0,0.18719551209022672,0.19572648979318114,0.23936259590972345
1,0.44775083384919623,0.38404764049207735,0.39582827396217074
0,0.1573472986676378,0.1201042620911377,0.1158791075825913
0,0.3319878258722733,0.23938525602856306,0.20586138861497535
0,0.3017349619463788,0.10008444434432771,0.09714377631351369
0,0.4134784413127968,0.13507243946513134,0.16170552616366932
1,0.24624638241509245,0.10460287641099139,0.09248211812856909
0,0.36369405684914086,0.10684514819025649,0.12252724323899315
0,0.13148845028584558,0.10131215772487384,0.09949522419281628
0,0.2872105452314423,0.3361924624803048,0.3167627287790234
0,0.4134784413393456,0.24854444962140665,0.23469732165640825
0,0.1482970767645716,0.10075578286659265,0.0674742669298488
1,0.41347844131272726,0.13416123270566588,0.1507229591084751
0,0.34767216025017644,0.32035460615876127,0.3321777935726641
0,0.07466467086533699,0.11705223477220071,0.08983146970487052
1,0.4650964566524899,0.5990145842356956,0.7607095174925501
0,0.1871955121848114,0.1173405089638269,0.15902778373878612
0,0.1237072132285944,0.0994528509719751,0.06014381385128339
1,0.41347844151333124,0.6538523078910952,0.7055112713397029
1,0.19806755722474648,0.3632443654325001,0.43272679587284923
0,0.46509645661601245,0.14219444547490998,0.1565903027362178
0,0.05382175564236982,0.09827396647917906,0.06393686918884636
0,0.2731118217145655,0.10197085711112458,0.11000727142105726
0,0.13148845029131245,0.26082749871807936,0.23394847891999904
0,0.22121936813842252,0.12142039680799459,0.13449091709495237
0,0.029425100900442994,0.36361839033865845,0.2234307823141301
0,0.05037012724889825,0.12155519455183461,0.1011585818776133
0,0.4650964566440488,0.14314394477171152,0.17986539042570396
0,0.10932794150494048,0.31373473976355964,0.37885489548243384
0,0.05037012724900434,0.12155519455183461,0.10526157586466828
0,0.07466467092046569,0.2985992229235899,0.24356609195323947
0,0.16684164079773145,0.1056855943171409,0.07006468734790336
0,0.029425100889220398,0.09610050476147002,0.05998151470942607
0,0.2872105450212607,0.320365376646668,0.3397991316201314
0,0.2334997946029612,0.12048730907590975,0.11130121472096047
1,0.2212193682749073,0.10535244198910905,0.0968429404433253
0,0.19806755712698884,0.12101213562378241,0.10404267494665256
0,0.10270304396362576,0.10302590756052461,0.09600108168005382
0,0.10932794149154391,0.2255845615353033,0.17452982007184312
0,0.44775083381357333,0.6593599361870267,0.7793715179592118
0,0.44775083374775154,0.31685133760680584,0.32094106067045663
0,0.48252691561778177,0.26319045726962453,0.2708403049385312
0,0.4650964566717708,0.45108781678188997,0.3797963963762924
1,0.0746646708976833,0.20464729627943615,0.16279963151678994
0,0.24624638231436893,0.1227275274557143,0.12923297533438344
0,0.4134784412859124,0.1327690701303191,0.1439132079131772
0,0.3319878259314066,0.5991927456221571,0.6896045513687081
1,0.13968111334256536,0.6702365101837754,0.6581761657168549
0,0.44775083356843703,0.23253355840147055,0.24155354184121877
1,0.3017349618791471,0.23054319647451132,0.24893339098406286
0,0.41347844113648774,0.16307372588129565,0.1598478063108333
0,0.1980675572395776,0.10315576130431404,0.09216068334652464
0,0.14829707669505465,0.12080600715530804,0.09782733359573371
0,0.36369405682337114,0.10941849172179381,0.11325746896944303
0,0.36369405687464595,0.1054666973058183,0.11522891475186667
0,0.18719551223167902,0.10150570331798135,0.10716974878214117
0,0.1668416407465871,0.12296179064768649,0.1350827281279032
1,0.13148845026708922,0.11958431800964517,0.1296730331978591
0,0.17678867967125592,0.617981285148454,0.6820620000759734
0,0.3636940568425609,0.2906209495902859,0.26831337455843113
0,0.447750833532173,0.152715215188516,0.1647907786599045
0,0.48252691558761374,0.24358731779266823,0.28749281814889194
0,0.46509645671240135,0.31721463057664695,0.3457090855671507
0,0.46509645659656296,0.15796145168463022,0.18731163049664198
0,0.22121936813855617,0.19374557922577554,0.21938317200056934
0,0.2594532660038807,0.12146372651059044,0.11960060421124274
0,0.1980675572159026,0.21767081054424242,0.21835809532438097
1,0.12370721321413071,0.2193697870600828,0.19784309323979626
0,0.19806755712214708,0.12182534841113082,0.11882507890442844
0,0.0746646709093941,0.11986907754051884,0.1019801192515607
0,0.2872105450408595,0.1092344908199733,0.08999478844153923
1,0.46509645657522997,0.16343811928228671,0.221929052121701
0,0.33198782603115584,0.6712667828114334,0.7635304095612737
0,0.4134784412837766,0.1310386740730955,0.12914160899788582
1,0.4650964570294637,0.7184902692241711,0.7713098758476143
